normal_miller_index,x_coordinate(mm),y_coordinate(mm),molecule,h,k,l,surface_chirality,halftime(s),stereographic_projection_x,stereographic_projection_y,GCN Density 4.75,GCN Density 4.833,GCN Density 4.917,GCN Density 5.0,GCN Density 5.083,GCN Density 5.167,GCN Density 5.417,GCN Density 5.5,GCN Density 5.583,GCN Density 5.667,GCN Density 5.75,GCN Density 5.833,GCN Density 5.917,GCN Density 6.0,GCN Density 6.167,GCN Density 6.25,GCN Density 6.333,GCN Density 6.417,GCN Density 6.5,GCN Density 6.583,GCN Density 6.667,GCN Density 6.75,GCN Density 6.833,GCN Density 6.917,GCN Density 7.0,GCN Density 7.083,GCN Density 7.167,GCN Density 7.25,GCN Density 7.333,GCN Density 7.417,GCN Density 7.5,GCN Density 7.583,GCN Density 7.667,GCN Density 7.75,GCN Density 7.833,GCN Density 7.917,GCN Density 8.0,GCN Density 8.083,GCN Density 8.167,GCN Density 8.25,GCN Density 8.333,GCN Density 8.417,GCN Density 8.5,GCN Density 8.583,GCN Density 8.667,GCN Density 8.75,GCN Density 8.833,GCN Density 8.917,GCN Density 9.0,GCN Density 9.083,GCN Density 9.167,GCN Density 9.25,GCN Density 9.333,GCN Density 9.417,GCN Density 9.5,GCN Density 9.583,GCN Density 9.667,GCN Density 9.75
100,0.57403,-1.38582,L-TA,0.998227107,-0.025018624,-0.054006578,R,1536.0,-0.0250297202135347,-0.0540305308969206,0.0,0.0,0.025890283058791583,0.0,0.0,0.0,0.0,0.046641564763791096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025890283058791583,0.0,0.0,0.0,0.046641564763791096,0.6839823256508777,0.0,0.07253184782258268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025890283058791583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046641564763791096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025890283058791583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2.76e-16,-1.5,L-TA,0.997701565,-0.051179358,-0.044410143,S,1518.4,-0.0512087914784585,-0.0444356834725344,0.0,0.0,0.0063845787929494744,0.0,0.0,0.0,0.0,0.08281444575428297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063845787929494744,0.0,0.0,0.0,0.08281444575428297,0.6368193230181207,0.0,0.08919902454723244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063845787929494744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08281444575428297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063845787929494744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-0.57403,-1.38582,L-TA,0.997101264,-0.071673958,-0.025532572,S,1473.0,-0.0717259555000455,-0.0255510951840235,0.0,0.0,0.04325427852720236,0.0,0.0,0.0,0.0,0.04762653833418581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04325427852720236,0.0,0.0,0.0,0.04762653833418581,0.5932224540272449,0.0,0.09088081686138816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04325427852720236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04762653833418581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04325427852720236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-1.06066,-1.06066,L-TA,0.996517638,-0.083381871,-0.000247917,S,1568.2,-0.0834545573986818,-0.0002481331164493,0.0,0.0,0.07697963983738114,0.0,0.0,0.0,0.0,0.0004625808976526091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07697963983738114,0.0,0.0,0.0,0.0004625808976526091,0.6132514772224839,0.0,0.07744222073503375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07697963983738114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004625808976526091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07697963983738114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-1.38582,-0.57403,L-TA,0.996039489,-0.084521462,0.027594538,R,1484.7,-0.0846052735417582,0.0276219007634823,0.0,0.0,0.052460377971483105,0.0,0.0,0.0,0.0,0.051500155008569345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052460377971483105,0.0,0.0,0.0,0.051500155008569345,0.5316974901083071,0.0,0.10396053298005245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052460377971483105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051500155008569345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052460377971483105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-2.25,0.0,L-TA,0.991802838,-0.105352556,0.072304703,R,1425.9,-0.1055691199235855,0.0724533333775616,0.020548766493107787,0.0,0.008401333834149143,0.0,0.0,0.0,0.020548766493107787,0.09095789494130695,0.0,0.020548766493107787,0.0,0.0,0.0,0.0,0.0,0.008401333834149143,0.020548766493107787,0.0,0.0,0.1320554279275225,0.3270277866536252,0.020548766493107787,0.11990799526856387,0.020548766493107787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020548766493107787,0.008401333834149143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020548766493107787,0.0,0.09095789494130695,0.020548766493107787,0.0,0.0,0.0,0.0,0.0,0.0,0.008401333834149143,0.0,0.020548766493107787,0.0,0.0,0.0,0.0,0.0
100,-2.17333,0.58234,L-TA,0.991687446,-0.087787631,0.094070934,S,1419.4,-0.0879706365200265,0.0942670379385611,0.0,0.0,0.005548861517720886,0.0,0.0,0.0,0.0,0.16143048736663868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005548861517720886,0.0,0.0,0.0,0.16143048736663868,0.32653374294484083,0.0,0.16697934888435956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005548861517720886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16143048736663868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005548861517720886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-1.94856,1.125,L-TA,0.991730225,-0.065188707,0.110551315,S,1372.5,-0.0653239003867058,0.1107805848746062,0.0,0.0,0.04005941199259749,0.0,0.0,0.0,0.0,0.11944192720155711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04005941199259749,0.0,0.0,0.0,0.11944192720155711,0.3219352312307841,0.0,0.1595013391941546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04005941199259749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11944192720155711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04005941199259749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-1.59099,1.59099,L-TA,0.991928374,-0.039095359,0.120621946,S,1356.0,-0.0391744893763136,0.1208660890446683,0.0,0.0,0.07198841516596056,0.0,0.0,0.0,0.0,0.07186240911657443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07198841516596056,0.0,0.0,0.0,0.07186240911657443,0.35260828770389935,0.0,0.143850824282535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07198841516596056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07186240911657443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07198841516596056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-1.125,1.94856,L-TA,0.992268301,-0.01128614,0.123597094,S,1559.6,-0.011308018714677,0.1238366927959155,0.0,0.0,0.09991962170799137,0.0,0.0,0.0,0.0,0.021103386169726575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991962170799137,0.0,0.0,0.0,0.021103386169726575,0.41598834678113683,0.0,0.12102300787771796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991962170799137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021103386169726575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991962170799137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
